ID,Label
638,0.0014130170457065105
639,0.14280149340629578
640,0.0002764247474260628
641,0.2442142814397812
642,0.7373324036598206
643,0.005309603177011013
644,0.025610439479351044
645,0.0008477421943098307
646,0.1495378315448761
647,0.4063868820667267
648,0.0015613343566656113
649,0.016676554456353188
650,0.04689401760697365
651,0.5626211166381836
652,0.5283051133155823
653,0.0988614484667778
654,0.10269183665513992
655,0.01875949464738369
656,0.01499001495540142
657,0.00043560584890656173
658,0.21951183676719666
659,0.27687758207321167
660,0.01219892967492342
661,0.014445368200540543
662,0.2741800546646118
663,0.00010453121649334207
664,0.03242260217666626
665,0.14388656616210938
666,0.042057767510414124
667,0.025271669030189514
668,0.015222316607832909
669,0.058533571660518646
670,0.023986458778381348
671,0.00190222158562392
672,0.7385907769203186
673,0.10898910462856293
674,0.6774845123291016
675,0.8835190534591675
676,0.9032862186431885
677,0.2933949828147888
678,0.0016402275068685412
679,0.022419147193431854
680,0.19512401521205902
681,0.3818601071834564
682,0.01046170387417078
683,0.0004024127556476742
684,0.04927220195531845
685,0.20265114307403564
686,0.16788464784622192
687,0.7629643678665161
688,0.012352360412478447
689,0.4269826114177704
690,0.7774454355239868
691,0.002047708025202155
692,0.02457013912498951
693,0.025582902133464813
694,0.013015172444283962
695,0.0074922554194927216
696,0.007488904986530542
697,0.00039624058990739286
698,0.006153779570013285
699,0.4301181435585022
700,0.040980592370033264
701,0.47625279426574707
702,0.011863457970321178
703,0.008737195283174515
704,0.01625845953822136
705,0.6288877129554749
706,0.003419871674850583
707,0.018350228667259216
708,0.0010487904073670506
709,0.0409294068813324
710,2.9376878956099972e-05
711,0.16284877061843872
712,0.19853845238685608
713,0.016007179394364357
714,0.00386360427364707
715,0.030441464856266975
716,0.05579284206032753
717,0.06652360409498215
718,0.05406621843576431
719,0.734160304069519
720,0.7430574893951416
721,0.10390806943178177
722,0.017072519287467003
723,0.16460026800632477
724,0.0020263397600501776
725,0.0010958731872960925
726,0.0012279254151508212
727,0.0006945377681404352
728,0.04918888583779335
729,0.04564233124256134
730,0.09587299078702927
731,0.0002720389165915549
732,0.05815928801894188
733,0.009903902187943459
734,0.009903902187943459
735,0.009903902187943459
736,0.0403011254966259
737,0.0817001536488533
738,0.401233971118927
739,0.052048832178115845
740,0.02595757320523262
741,0.24351640045642853
742,0.060628991574048996
743,0.7464646100997925
744,0.2233927845954895
745,0.9778870940208435
746,0.0002923336287494749
747,0.6548589468002319
748,0.23588111996650696
749,0.000985332066193223
750,0.11198966205120087
751,0.07184718549251556
752,0.2624402344226837
753,0.771979033946991
754,0.017542103305459023
755,0.43738725781440735
756,0.032950375229120255
757,0.009167738258838654
758,0.02106034941971302
759,0.022493666037917137
760,0.7153767347335815
761,0.0549946054816246
762,0.0019440342439338565
763,0.0031754663214087486
764,0.00746123306453228
765,0.02650870569050312
766,0.8400039672851562
767,0.3508003056049347
768,0.8556373715400696
769,0.03297137841582298
770,0.019237885251641273
771,0.028495099395513535
772,0.018100865185260773
773,0.9558437466621399
774,0.03175564482808113
775,0.9826490879058838
776,0.018231412395834923
777,0.032063450664281845
778,0.18120455741882324
779,0.04123114049434662
780,0.8926677107810974
781,0.03008190356194973
782,0.0009408300393261015
783,0.13719744980335236
784,0.09029250591993332
785,0.00012930626689922065
786,0.0019176580244675279
787,0.9166670441627502
788,0.9720625281333923
789,0.004533948842436075
790,0.01719549112021923
791,0.0015515832928940654
792,0.02856261469423771
793,0.2706896960735321
794,0.9464079737663269
795,0.8278345465660095
796,0.7559494972229004
797,0.05143994837999344
798,0.09083957225084305
799,0.012572458013892174
800,0.2121650129556656
801,0.033200908452272415
802,0.4665704369544983
803,0.14249949157238007
804,0.04354804754257202
805,0.02835804969072342
806,0.027910897508263588
807,0.2483527809381485
808,0.1058383509516716
809,0.011371439322829247
810,0.7494874000549316
